0.0,0.0

0.02345238095238035,4401,--undefined--,--undefined--,--undefined--
0.028452380952380354,4401,--undefined--,--undefined--,--undefined--
0.03345238095238035,4401,--undefined--,--undefined--,--undefined--
0.03845238095238035,4401,--undefined--,--undefined--,--undefined--
0.043452380952380354,4401,--undefined--,--undefined--,--undefined--
0.04845238095238035,4401,--undefined--,--undefined--,--undefined--
0.05345238095238035,4401,--undefined--,--undefined--,--undefined--
0.05845238095238035,4401,--undefined--,--undefined--,--undefined--
0.06345238095238036,4401,--undefined--,--undefined--,--undefined--
0.06845238095238035,4401,--undefined--,--undefined--,--undefined--
0.07345238095238035,500.3767837876093,500.3767837876093,500.3767837876093,--undefined--
0.07845238095238036,489.20890934630523,500.3767837876093,477.1467770947693,--undefined--
0.08345238095238036,481.8818087140272,485.7225825230531,478.0410349050013,--undefined--
0.08845238095238035,485.9761880666349,486.2417057769983,485.7225825230531,--undefined--
0.09345238095238036,485.7950883976733,486.22979361021675,485.3603831851297,--undefined--
0.09845238095238035,484.64525524482997,485.3603831851297,483.9301273045301,--undefined--
0.10345238095238035,482.08774163083086,483.9301273045301,480.2453559571317,--undefined--
0.10845238095238036,479.07645924845315,480.2453559571317,477.9075625397745,--undefined--
0.11345238095238036,476.9302967200451,477.9075625397745,475.9530309003155,--undefined--
0.11845238095238035,475.33462884014557,475.9530309003155,474.71622677997556,--undefined--
0.12345238095238034,473.58401764627956,474.71622677997556,472.4518085125835,--undefined--
0.12845238095238035,471.0824146957492,472.4518085125835,469.71302087891485,--undefined--
0.13345238095238035,468.6162509665722,469.71302087891485,467.5194810542297,--undefined--
0.13845238095238036,466.0039065874614,467.5194810542297,464.4883321206931,--undefined--
0.14345238095238036,463.201065589543,464.4883321206931,461.9137990583928,--undefined--
0.14845238095238036,460.458121154306,461.9137990583928,459.00244325021936,--undefined--
0.15345238095238034,457.689918070195,459.00244325021936,456.37739289017065,--undefined--
0.15845238095238035,455.001847967097,456.37739289017065,453.626303044023,--undefined--
0.16345238095238035,452.4941867238298,453.626303044023,451.36207040363655,--undefined--
0.16845238095238035,449.69315835401517,451.36207040363655,448.0242463043939,--undefined--
0.17345238095238036,446.65913258544737,448.0242463043939,445.294018866501,--undefined--
0.17845238095238036,443.97326165448413,445.294018866501,442.6525044424674,--undefined--
0.18345238095238037,440.62737408668477,442.6525044424674,438.60224373090244,--undefined--
0.18845238095238037,435.96329945703235,438.60224373090244,433.3243551831622,--undefined--
0.19345238095238038,430.1966372413531,433.3243551831622,427.06891929954406,--undefined--
0.19845238095238038,423.6819889925727,427.06891929954406,420.2950586856015,--undefined--
0.20345238095238036,417.91480129512615,420.2950586856015,415.5345439046509,--undefined--
0.20845238095238036,414.37463270245297,415.5345439046509,413.2147215002552,--undefined--
0.2134523809523804,411.868088133457,413.2147215002552,410.5214547666586,--undefined--
0.21845238095238037,409.36077972495076,410.5214547666586,408.200104683243,--undefined--
0.22345238095238038,407.62113279143296,408.200104683243,407.0421608996226,--undefined--
0.2284523809523804,406.3117304003529,407.0421608996226,405.5812999010832,--undefined--
0.23345238095238038,404.6818022535025,405.5812999010832,403.78230460592187,--undefined--
0.23845238095238036,403.73053370061234,403.78230460592187,403.6787627953029,--undefined--
0.24345238095238037,403.4998777998816,403.6787627953029,403.282273990568,--undefined--
